season,week,celebrity_name,judge_total,fan_share_mean,fan_share_sd,J_share,F_share,U_t,w_t,C_score
25,7,Drew Scott,28.5,0.1162433844817704,0.010353741193809952,0.1325581395348837,0.11624338448177046,0.013119327812687247,0.4886430533980082,0.1242154762063643
25,7,Frankie Muniz,30.0,0.1151168523993688,0.013524304169416811,0.13953488372093023,0.11511685239936885,0.013119327812687247,0.4886430533980082,0.12704855378230479
25,7,Lindsey Stirling,25.5,0.1666263109073929,0.02061266850942959,0.1186046511627907,0.166626310907393,0.013119327812687247,0.4886430533980082,0.14316086046055032
25,7,Jordan Fisher,27.0,0.185310960419077,0.026611034464955514,0.12558139534883722,0.18531096041907708,0.013119327812687247,0.4886430533980082,0.15612452336502006
25,8,Terrell Owens,25.5,0.124450693667839,0.009280999621457222,0.16293929712460065,0.124450693667839,0.017006047640978864,0.5108417286841378,0.1441122783923294
25,8,Victoria Arlen,24.0,0.1389183451460879,0.0101917425071779,0.15335463258785942,0.1389183451460879,0.017006047640978864,0.5108417286841378,0.14629300317862357
25,8,Drew Scott,23.5,0.1523999592603125,0.011779073361018152,0.1501597444089457,0.1523999592603125,0.017006047640978864,0.5108417286841378,0.15125556403301638
25,8,Frankie Muniz,26.5,0.1488450649070678,0.014956894746195834,0.16932907348242812,0.1488450649070678,0.017006047640978864,0.5108417286841378,0.15930915125808556
25,8,Lindsey Stirling,27.0,0.2022542717531552,0.02336957103112429,0.17252396166134185,0.2022542717531552,0.017006047640978864,0.5108417286841378,0.1870667887515378
25,8,Jordan Fisher,30.0,0.2331316652655375,0.03245800457889978,0.19169329073482427,0.2331316652655375,0.017006047640978864,0.5108417286841378,0.2119632143864072
25,9,Victoria Arlen,28.0,0.1440200697236612,0.01139775668389606,0.2074074074074074,0.14402006972366124,0.019582616836987306,0.5231546936669692,0.1771814529519662
25,9,Drew Scott,24.0,0.1797381086351,0.012687559451322841,0.17777777777777778,0.17973810863510006,0.019582616836987306,0.5231546936669692,0.17871255234595174
25,9,Frankie Muniz,25.5,0.1773255399584935,0.01528928918666208,0.18888888888888888,0.17732553995849357,0.019582616836987306,0.5231546936669692,0.1833749602259388
25,9,Lindsey Stirling,28.5,0.2267794292952427,0.02461852212705753,0.2111111111111111,0.22677942929524278,0.019582616836987306,0.5231546936669692,0.21858247509534678
25,9,Jordan Fisher,29.0,0.2721368523875023,0.03391995673599803,0.21481481481481482,0.2721368523875024,0.019582616836987306,0.5231546936669692,0.24214855938079655
25,10,Drew Scott,37.5,0.1941583637140686,0.018629113668938834,0.2397871457464638,0.1941583637140686,0.024963642478150975,0.5443186624971167,0.21899496132131444
25,10,Frankie Muniz,38.8887,0.2086625121551056,0.021069642797082885,0.24866694332774683,0.2086625121551056,0.024963642478150975,0.5443186624971167,0.23043767062495563
25,10,Lindsey Stirling,40.0,0.2648179125520014,0.0247167680830455,0.2557729554628947,0.2648179125520014,0.024963642478150975,0.5443186624971167,0.25989457360691504
25,10,Jordan Fisher,40.0,0.3323612115788244,0.03543904536353667,0.2557729554628947,0.3323612115788244,0.024963642478150975,0.5443186624971167,0.29067279444681493
26,1,Johnny Damon,18.0,0.0822182098352472,0.009214520655683399,0.08571428571428572,0.08221820983524725,0.01121703645468405,0.47576346780510403,0.08388151501916838
26,1,Jamie Anderson,19.0,0.0781321382034014,0.008452014239367197,0.09047619047619047,0.07813213820340144,0.01121703645468405,0.47576346780510403,0.08400498731947102
26,1,Arike Ogunbowale,20.0,0.0866182614984568,0.0072988808355427485,0.09523809523809523,0.08661826149845685,0.01121703645468405,0.47576346780510403,0.09071926349033063
26,1,Kareem Abdul-Jabbar,17.0,0.1028540254859401,0.007963444086192198,0.08095238095238096,0.10285402548594014,0.01121703645468405,0.47576346780510403,0.09243402313201932
26,1,Mirai Nagasu,23.0,0.0926648711772527,0.01058185120695918,0.10952380952380952,0.09266487117725274,0.01121703645468405,0.47576346780510403,0.10068573814852304
26,1,Chris Mazdzer,21.0,0.102902646245568,0.010981048225910532,0.1,0.10290264624556804,0.01121703645468405,0.47576346780510403,0.10152167320196512
26,1,Jennie Finch Daigle,21.0,0.1111493178754468,0.012513762068789978,0.1,0.11114931787544685,0.01121703645468405,0.47576346780510403,0.10584487973936282
26,1,Tonya Harding,23.0,0.1058097590364422,0.011384000399500206,0.10952380952380952,0.10580975903644224,0.01121703645468405,0.47576346780510403,0.10757676857591533
26,1,Josh Norman,24.0,0.1105643728735712,0.012996903924330838,0.11428571428571428,0.11056437287357125,0.01121703645468405,0.47576346780510403,0.11233485116869917
26,1,Adam Rippon,24.0,0.1270863977686732,0.02078393890456424,0.11428571428571428,0.12708639776867325,0.01121703645468405,0.47576346780510403,0.12099630020454517
26,2,Arike Ogunbowale,35.0,0.0999196721762687,0.0068805974304786185,0.1308411214953271,0.09991967217626874,0.011140167595475592,0.47520994456635346,0.11461385239308977
26,2,Kareem Abdul-Jabbar,29.5,0.1185640551859884,0.0077623285667901415,0.1102803738317757,0.11856405518598846,0.011140167595475592,0.47520994456635346,0.11462756742884768
26,2,Chris Mazdzer,33.0,0.1235276323620144,0.009288667945603124,0.1233644859813084,0.12352763236201446,0.011140167595475592,0.47520994456635346,0.12345010357948294
26,2,Mirai Nagasu,37.0,0.1114078537671915,0.010103419913594102,0.1383177570093458,0.11140785376719156,0.011140167595475592,0.47520994456635346,0.12419570739518161
26,2,Tonya Harding,33.0,0.127245411134568,0.010133655155700519,0.1233644859813084,0.12724541113456805,0.011140167595475592,0.47520994456635346,0.12540115690762138
26,2,Josh Norman,31.5,0.13293678637924,0.011765519836337836,0.11775700934579439,0.13293678637924006,0.011140167595475592,0.47520994456635346,0.12572320537664672
26,2,Jennie Finch Daigle,31.5,0.1332761865440546,0.01098409800589405,0.11775700934579439,0.13327618654405465,0.011140167595475592,0.47520994456635346,0.12590131920795397
26,2,Adam Rippon,37.0,0.153122402450674,0.022203053909406342,0.1383177570093458,0.15312240245067404,0.011140167595475592,0.47520994456635346,0.14608708771117593
26,3,Jennie Finch Daigle,29.0,0.169639905384102,0.012670329936025702,0.13744075829383887,0.16963990538410206,0.013906590145188207,0.4935504581845015,0.15374800158455248
26,3,Mirai Nagasu,35.0,0.1429019078999532,0.011985889423796593,0.16587677725118483,0.14290190789995325,0.013906590145188207,0.4935504581845015,0.15424116519498265
26,3,Chris Mazdzer,33.0,0.1561088840560014,0.011259848940213526,0.15639810426540285,0.15610888405600146,0.013906590145188207,0.4935504581845015,0.15625162882286775
26,3,Tonya Harding,35.0,0.1622737257509547,0.009428878372262367,0.16587677725118483,0.16227372575095475,0.013906590145188207,0.4935504581845015,0.16405201346975568
26,3,Josh Norman,38.0,0.1690405764076454,0.013812681719971036,0.18009478672985782,0.16904057640764544,0.013906590145188207,0.4935504581845015,0.1744963869770412
26,3,Adam Rippon,41.0,0.2000350005013431,0.024281912478860034,0.1943127962085308,0.20003500050134315,0.013906590145188207,0.4935504581845015,0.1972108039508003
26,4,Tonya Harding,28.0,0.282690509202779,0.022492286873340428,0.32748538011695905,0.28269050920277905,0.026783300992196755,0.550373961402006,0.3073444397583078
26,4,Josh Norman,28.5,0.3218691058144434,0.024080861921935454,0.3333333333333333,0.32186910581444345,0.026783300992196755,0.550373961402006,0.32817871812842875
26,4,Adam Rippon,29.0,0.3954403849827775,0.033776754181314386,0.3391812865497076,0.3954403849827776,0.026783300992196755,0.550373961402006,0.3644768421132635
27,1,Nikki Glaser,17.5,0.0524398867225856,0.007255830034888091,0.06862745098039216,0.052439886722585635,0.012050030904586707,0.481591474253517,0.06023567965807622
27,1,Danelle Umstead,18.0,0.0625481668965182,0.007897903899578692,0.07058823529411765,0.06254816689651824,0.012050030904586707,0.481591474253517,0.06642019528921725
27,1,Nancy McKeon,19.5,0.0631475605001769,0.007703198622873794,0.07647058823529412,0.06314756050017695,0.012050030904586707,0.481591474253517,0.06956381706865253
27,1,Tinashe,23.0,0.0524673209006374,0.007979111486379638,0.09019607843137255,0.05246732090063744,0.012050030904586707,0.481591474253517,0.07063716886161764
27,1,Mary Lou Retton,20.0,0.0666663653035791,0.010561044024168686,0.0784313725490196,0.06666636530357914,0.012050030904586707,0.481591474253517,0.07233229248751413
27,1,Joe Amabile,14.0,0.0918242628435354,0.012270747243025399,0.054901960784313725,0.09182426284353545,0.012050030904586707,0.481591474253517,0.0740427969620012
27,1,John Schneider,18.0,0.0836261690649997,0.012849008800060324,0.07058823529411765,0.08362616906499976,0.012050030904586707,0.481591474253517,0.07734721131906092
27,1,Evanna Lynch,18.0,0.0861810869080584,0.01577509066560826,0.07058823529411765,0.08618108690805845,0.012050030904586707,0.481591474253517,0.07867170251148436
27,1,DeMarcus Ware,23.0,0.0791254944653482,0.012958053977090272,0.09019607843137255,0.07912549446534825,0.012050030904586707,0.481591474253517,0.08445699331839324
27,1,Bobby Bones,20.0,0.0905796972006514,0.015587343866316918,0.0784313725490196,0.09057969720065145,0.012050030904586707,0.481591474253517,0.08472916762196173
27,1,Juan Pablo Di Pace,22.0,0.0840029359064407,0.014225901546895845,0.08627450980392157,0.08400293590644076,0.012050030904586707,0.481591474253517,0.08509690652860435
27,1,Alexis Ren,22.0,0.088983816259138,0.013433350849696867,0.08627450980392157,0.08898381625913805,0.012050030904586707,0.481591474253517,0.08767903736916577
27,1,Milo Manheim,20.0,0.0984072370283304,0.018153816743044393,0.0784313725490196,0.09840723702833047,0.012050030904586707,0.481591474253517,0.08878703100425069
27,2,Danelle Umstead,18.5,0.0648057763614818,0.007412722020740844,0.06839186691312385,0.06480577636148184,0.011755201813730763,0.4795636746048566,0.06652553512389303
27,2,Nancy McKeon,20.5,0.0664319250841918,0.006641005292063924,0.07578558225508318,0.06643192508419184,0.011755201813730763,0.4795636746048566,0.07091759928805855
27,2,Tinashe,26.0,0.0552053292936154,0.00714153152420267,0.09611829944547134,0.05520532929361543,0.011755201813730763,0.4795636746048566,0.07482570359863827
27,2,Mary Lou Retton,23.0,0.0705646054957357,0.010779880420427596,0.08502772643253234,0.07056460549573575,0.011755201813730763,0.4795636746048566,0.07750059291844036
27,2,Joe Amabile,17.5,0.096817977818055,0.011578395823617794,0.06469500924214418,0.09681797781805505,0.011755201813730763,0.4795636746048566,0.08141296896857489
27,2,Bobby Bones,19.5,0.0956627809510327,0.015117444105573441,0.07208872458410351,0.09566278095103276,0.011755201813730763,0.4795636746048566,0.08435751985436615
27,2,John Schneider,21.5,0.0889087359569434,0.011645501795173532,0.07948243992606285,0.08890873595694346,0.011755201813730763,0.4795636746048566,0.08438822679446117
27,2,DeMarcus Ware,23.5,0.0838084380180783,0.011989903917260963,0.08687615526802218,0.08380843801807834,0.011755201813730763,0.4795636746048566,0.08527960377511012
27,2,Evanna Lynch,24.0,0.0907649267304556,0.015514931664444268,0.08872458410351201,0.09076492673045565,0.011755201813730763,0.4795636746048566,0.08978645252282563
27,2,Alexis Ren,24.5,0.0942627372534385,0.01309744342731338,0.09057301293900184,0.09426273725343856,0.011755201813730763,0.4795636746048566,0.0924932795029284
27,2,Juan Pablo Di Pace,26.0,0.0893569200239831,0.01322417716422188,0.09611829944547134,0.08935692002398316,0.011755201813730763,0.4795636746048566,0.0925994319847497
27,2,Milo Manheim,26.0,0.1034098470129881,0.01691948460972886,0.09611829944547134,0.10340984701298815,0.011755201813730763,0.4795636746048566,0.09991308566795369
27,3,Nancy McKeon,22.0,0.0688267586911357,0.006300874683135415,0.08118081180811808,0.06882675869113573,0.011261335055294232,0.47608122021600857,0.07470829137368207
27,3,Tinashe,27.0,0.0585722122249366,0.0067059885397509535,0.0996309963099631,0.05857221222493662,0.011261335055294232,0.47608122021600857,0.07811952825272167
27,3,Mary Lou Retton,24.0,0.0753988461664683,0.0108622014239477,0.08856088560885608,0.07539884616646833,0.011261335055294232,0.47608122021600857,0.08166504596473154
27,3,Joe Amabile,18.0,0.1040631910103521,0.009445408016754744,0.06642066420664207,0.10406319101035212,0.011261335055294232,0.47608122021600857,0.08614229091762804
27,3,John Schneider,21.0,0.0952470132880493,0.01153903631826872,0.07749077490774908,0.09524701328804933,0.011261335055294232,0.47608122021600857,0.08679360165350966
27,3,DeMarcus Ware,26.0,0.0896090204640922,0.011084614548189452,0.0959409594095941,0.08960902046409223,0.011261335055294232,0.47608122021600857,0.09262353768360004
27,3,Bobby Bones,23.0,0.1024190364440263,0.01378877485120278,0.08487084870848709,0.10241903644402633,0.011261335055294232,0.47608122021600857,0.09406467381431122
27,3,Evanna Lynch,27.0,0.0970631324615078,0.014133929074073006,0.0996309963099631,0.09706313246150783,0.011261335055294232,0.47608122021600857,0.098285644215829
27,3,Alexis Ren,26.0,0.1021532533899492,0.012518281768327342,0.0959409594095941,0.10215325338994923,0.011261335055294232,0.47608122021600857,0.0991956968914412
27,3,Juan Pablo Di Pace,30.0,0.0964078924780643,0.012023213953973075,0.11070110701107011,0.09640789247806433,0.011261335055294232,0.47608122021600857,0.10321262349374691
27,3,Milo Manheim,27.0,0.1102396433814178,0.015472362430613335,0.0996309963099631,0.11023964338141784,0.011261335055294232,0.47608122021600857,0.10518906573879869
27,4,Tinashe,26.0,0.0605148885024872,0.006053439102171861,0.11206896551724138,0.06051488850248723,0.011076121842143464,0.4747466676968989,0.08499001477143106
27,4,Joe Amabile,15.0,0.1121915240571526,0.0074754532900275445,0.06465517241379311,0.11219152405715266,0.011076121842143464,0.4747466676968989,0.08962379951999971
27,4,Mary Lou Retton,26.0,0.079636683661125,0.010153186294956222,0.11206896551724138,0.07963668366112504,0.011076121842143464,0.4747466676968989,0.09503380139812287
27,4,DeMarcus Ware,22.0,0.0964284017674321,0.010052750260421293,0.09482758620689655,0.09642840176743214,0.011076121842143464,0.4747466676968989,0.09566841991447053
27,4,John Schneider,21.0,0.1014682487690092,0.010084176935510216,0.09051724137931035,0.10146824876900924,0.011076121842143464,0.4747466676968989,0.09626929450282556
27,4,Bobby Bones,20.0,0.1105228522191365,0.01367813655366605,0.08620689655172414,0.11052285221913656,0.011076121842143464,0.4747466676968989,0.09897893329416699
27,4,Evanna Lynch,24.0,0.103244819593285,0.013485335904834113,0.10344827586206896,0.10324481959328505,0.011076121842143464,0.4747466676968989,0.10334140977891226
27,4,Juan Pablo Di Pace,24.0,0.1054485009415988,0.01192264433663528,0.10344827586206896,0.10544850094159884,0.011076121842143464,0.4747466676968989,0.10449890075044826
27,4,Alexis Ren,25.0,0.111587825038184,0.012188464145377921,0.10775862068965517,0.11158782503818405,0.011076121842143464,0.4747466676968989,0.10976992303378949
27,4,Milo Manheim,29.0,0.1189562554505891,0.015667631597834117,0.125,0.11895625545058916,0.011076121842143464,0.4747466676968989,0.12182550303583325
27,5,Joe Amabile,17.0,0.1098323680846976,0.008548416820806511,0.07657657657657657,0.10983236808469765,0.01128175669762336,0.47622740092049154,0.0939950489292314
27,5,Mary Lou Retton,25.0,0.0836284430251054,0.00873090304965916,0.11261261261261261,0.08362844302510544,0.01128175669762336,0.47622740092049154,0.09743149877560274
27,5,Bobby Bones,21.0,0.1187788192353974,0.01323150623317729,0.0945945945945946,0.11877881923539746,0.01128175669762336,0.47622740092049154,0.10726162879143061
27,5,John Schneider,24.0,0.1078106425806112,0.008686400842252983,0.10810810810810811,0.10781064258061124,0.01128175669762336,0.47622740092049154,0.10795230381563452
27,5,Evanna Lynch,24.0,0.110273362008588,0.013170574772877475,0.10810810810810811,0.11027336200858806,0.01128175669762336,0.47622740092049154,0.10924220877122953
27,5,DeMarcus Ware,26.0,0.1026676653717782,0.010509296190647393,0.11711711711711711,0.10266766537177824,0.01128175669762336,0.47622740092049154,0.10954889022118702
27,5,Juan Pablo Di Pace,29.0,0.1149616959585686,0.011422024567029064,0.13063063063063063,0.11496169595856866,0.01128175669762336,0.47622740092049154,0.1224236719926377
27,5,Milo Manheim,27.0,0.1292438820715152,0.015069568079084363,0.12162162162162163,0.12924388207151524,0.01128175669762336,0.47622740092049154,0.12561395278832335
27,5,Alexis Ren,29.0,0.122803121663738,0.01216711972307602,0.13063063063063063,0.12280312166373805,0.01128175669762336,0.47622740092049154,0.12653079591472316
27,6,Mary Lou Retton,24.0,0.0804810561044322,0.006976109927923345,0.10480349344978165,0.08048105610443222,0.010277688129442452,0.46880665491784684,0.09188357659575441
27,6,John Schneider,19.0,0.1077435470176624,0.006944697187124373,0.08296943231441048,0.10774354701766244,0.010277688129442452,0.46880665491784684,0.09612927717507984
27,6,DeMarcus Ware,26.0,0.099928659223224,0.009317653354989614,0.11353711790393013,0.09992865922322403,0.010277688129442452,0.46880665491784684,0.10630839521591359
27,6,Joe Amabile,22.0,0.1160735474776653,0.008623356058142012,0.09606986899563319,0.11607354747766534,0.010277688129442452,0.46880665491784684,0.10669568988245173
27,6,Bobby Bones,22.0,0.128108770287682,0.013715460360902878,0.09606986899563319,0.12810877028768206,0.010277688129442452,0.46880665491784684,0.11308872014571353
27,6,Evanna Lynch,29.0,0.1104300096651149,0.01195273968853225,0.12663755458515283,0.11043000966511494,0.010277688129442452,0.46880665491784684,0.11802821458350864
27,6,Alexis Ren,27.0,0.1192058771373818,0.01128343368716398,0.11790393013100436,0.11920587713738184,0.010277688129442452,0.46880665491784684,0.11859551571644171
27,6,Juan Pablo Di Pace,30.0,0.1100529224560053,0.009180677067349364,0.13100436681222707,0.11005292245600534,0.010277688129442452,0.46880665491784684,0.11987509900034304
27,6,Milo Manheim,30.0,0.1279756106308317,0.01450506583285424,0.13100436681222707,0.12797561063083177,0.010277688129442452,0.46880665491784684,0.12939551168479344
27,7,DeMarcus Ware,26.5,0.10619144860156,0.00763557982965092,0.12183908045977011,0.10619144860156005,0.009620361332304872,0.4636760766869651,0.11344688115101687
27,7,John Schneider,27.0,0.1088352415609345,0.006209996715189151,0.12413793103448276,0.10883524156093455,0.009620361332304872,0.4636760766869651,0.1159307325787883
27,7,Juan Pablo Di Pace,28.0,0.1148403063766143,0.006724829023525107,0.12873563218390804,0.11484030637661435,0.009620361332304872,0.4636760766869651,0.12128323653122743
27,7,Joe Amabile,23.5,0.1337626864388152,0.007124559704545991,0.10804597701149425,0.13376268643881525,0.009620361332304872,0.4636760766869651,0.12183846350625635
27,7,Alexis Ren,27.5,0.1255796493293189,0.00943259308101071,0.12643678160919541,0.12557964932931895,0.009620361332304872,0.4636760766869651,0.12597708106205383
27,7,Evanna Lynch,29.5,0.1213165254270168,0.011352727576704058,0.135632183908046,0.12131652542701686,0.009620361332304872,0.4636760766869651,0.12795435378669093
27,7,Milo Manheim,29.0,0.1389442132203275,0.014202592504037015,0.13333333333333333,0.13894421322032754,0.009620361332304872,0.4636760766869651,0.13634258244756425
27,7,Bobby Bones,26.5,0.1505299290454123,0.014280012223776022,0.12183908045977011,0.15052992904541235,0.009620361332304872,0.4636760766869651,0.137226668936402
27,8,Joe Amabile,23.0,0.1678279986093918,0.010036034430435724,0.14285714285714285,0.16782799860939182,0.011380670247116982,0.4769327441104255,0.15591857985268612
27,8,Juan Pablo Di Pace,30.0,0.1350072121806638,0.006669756246058004,0.18633540372670807,0.13500721218066383,0.011380670247116982,0.4769327441104255,0.15948730742494427
27,8,Alexis Ren,29.0,0.1535845909009438,0.009506506383845037,0.18012422360248448,0.15358459090094384,0.011380670247116982,0.4769327441104255,0.1662422107529724
27,8,Evanna Lynch,29.0,0.1567093231872673,0.011218859808086635,0.18012422360248448,0.15670932318726732,0.011380670247116982,0.4769327441104255,0.16787665589536918
27,8,Milo Manheim,27.5,0.1783327270962943,0.014736307821738997,0.17080745341614906,0.17833272709629433,0.011380670247116982,0.4769327441104255,0.17474367766984067
27,8,Bobby Bones,22.5,0.2085381480254388,0.01611655679253749,0.13975155279503104,0.20853814802543885,0.011380670247116982,0.4769327441104255,0.17573156840418735
27,9,Alexis Ren,28.5,0.2015971931474244,0.0165385405888031,0.24675324675324675,0.2015971931474244,0.01973193097555366,0.5238192851913748,0.22525080486928967
27,9,Evanna Lynch,30.0,0.2194926607785121,0.017543307922206017,0.2597402597402597,0.2194926607785121,0.01973193097555366,0.5238192851913748,0.24057512929732383
27,9,Milo Manheim,30.0,0.2577963748035874,0.02005786200795511,0.2597402597402597,0.2577963748035874,0.01973193097555366,0.5238192851913748,0.25881461922160937
27,9,Bobby Bones,27.0,0.321113771270476,0.024788013383250415,0.23376623376623376,0.321113771270476,0.01973193097555366,0.5238192851913748,0.275359446611777
28,1,Lamar Odom,11.0,0.0100206132120847,0.0020405348396393148,0.05583756345177665,0.010020613212084705,0.014596006016135997,0.4976645050664196,0.03282208307677377
28,1,Sean Spicer,12.0,0.0182328837999066,0.003257578729190701,0.06091370558375635,0.01823288379990661,0.014596006016135997,0.4976645050664196,0.03947361384879425
28,1,Ray Lewis,15.0,0.0582586999095102,0.013658960691931095,0.07614213197969544,0.058258699909510235,0.014596006016135997,0.4976645050664196,0.06715864927960788
28,1,Karamo Brown,17.0,0.0520955293589174,0.011675082250077577,0.08629441624365482,0.052095529358917425,0.014596006016135997,0.4976645050664196,0.06911510147423272
28,1,Mary Wilson,17.0,0.0652799397718814,0.01230590615750259,0.08629441624365482,0.06527993977188144,0.014596006016135997,0.4976645050664196,0.07573809880443647
28,1,Kate Flannery,15.0,0.0798190654916752,0.013715829147322226,0.07614213197969544,0.07981906549167524,0.014596006016135997,0.4976645050664196,0.07798918619527367
28,1,Kel Mitchell,16.0,0.0910445351136615,0.01547680095790604,0.08121827411167512,0.09104453511366156,0.014596006016135997,0.4976645050664196,0.08615435379545451
28,1,Sailor Brinkley-Cook,18.0,0.0978718370703632,0.01758856809818083,0.09137055837563451,0.09787183707036326,0.014596006016135997,0.4976645050664196,0.09463638142645221
28,1,Ally Brooke,16.0,0.1083187260157326,0.0202145498610459,0.08121827411167512,0.10831872601573266,0.014596006016135997,0.4976645050664196,0.09483179303182354
28,1,Lauren Alaina,19.0,0.0943419641583449,0.017029086423511457,0.09644670050761421,0.09434196415834495,0.014596006016135997,0.4976645050664196,0.09538941673189932
28,1,Hannah Brown,20.0,0.1529026772945359,0.02102218017523222,0.10152284263959391,0.152902677294536,0.014596006016135997,0.4976645050664196,0.12733275731058977
28,1,James Van Der Beek,21.0,0.1718135288033859,0.02716699486209204,0.1065989847715736,0.171813528803386,0.014596006016135997,0.4976645050664196,0.13935856502466185
28,2,Lamar Odom,12.0,0.0108620042112473,0.002110714153913485,0.0547945205479452,0.010862004211247306,0.013931681605288673,0.49370312142416883,0.03255162465869335
28,2,Sean Spicer,16.0,0.0195495742834536,0.003268326234668179,0.0730593607305936,0.01954957428345361,0.013931681605288673,0.49370312142416883,0.04596752287914731
28,2,Ray Lewis,15.0,0.0603877406028132,0.013660226287776401,0.0684931506849315,0.06038774060281323,0.013931681605288673,0.49370312142416883,0.06438940686077795
28,2,Mary Wilson,15.0,0.0647648502424083,0.011399866739582263,0.0684931506849315,0.06476485024240834,0.013931681605288673,0.49370312142416883,0.06660552380848914
28,2,Karamo Brown,19.0,0.0512096344690274,0.011401377901783112,0.0867579908675799,0.051209634469027425,0.013931681605288673,0.49370312142416883,0.0687599689844916
28,2,Lauren Alaina,19.0,0.0911214758348639,0.015756433230530303,0.0867579908675799,0.09112147583486395,0.013931681605288673,0.49370312142416883,0.08896720968622837
28,2,Sailor Brinkley-Cook,18.0,0.0971854313295472,0.01704106545149611,0.0821917808219178,0.09718543132954725,0.013931681605288673,0.49370312142416883,0.08978301927238752
28,2,Kate Flannery,21.0,0.0844867599341515,0.013515503972425114,0.0958904109589041,0.08448675993415154,0.013931681605288673,0.49370312142416883,0.09011677804070381
28,2,Kel Mitchell,20.0,0.0940677022462152,0.014619468320357024,0.091324200913242,0.09406770224621526,0.013931681605288673,0.49370312142416883,0.092713227074495
28,2,Ally Brooke,20.0,0.1129978255863439,0.020580817004461342,0.091324200913242,0.11299782558634397,0.013931681605288673,0.49370312142416883,0.10229748943265765
28,2,James Van Der Beek,20.0,0.1650875163086721,0.024807823117263993,0.091324200913242,0.1650875163086722,0.013931681605288673,0.49370312142416883,0.12867033725135285
28,2,Hannah Brown,24.0,0.1482794849512559,0.0190185568492067,0.1095890410958904,0.14827948495125598,0.013931681605288673,0.49370312142416883,0.12917789205057545
28,3,Lamar Odom,12.0,0.0133959265910276,0.0025193702135843884,0.06060606060606061,0.013395926591027604,0.015161296523853457,0.5009174663041451,0.037044307305717075
28,3,Sean Spicer,15.0,0.0236737966418221,0.0038174373814295385,0.07575757575757576,0.023673796641822106,0.015161296523853457,0.5009174663041451,0.04976347131203017
28,3,Karamo Brown,16.0,0.0566334081961834,0.011479001497829596,0.08080808080808081,0.05663340819618341,0.015161296523853457,0.5009174663041451,0.06874292394966727
28,3,Lauren Alaina,20.0,0.1003427189049184,0.016730969330901,0.10101010101010101,0.10034271890491843,0.015161296523853457,0.5009174663041451,0.10067702225810321
28,3,Kel Mitchell,20.0,0.1107192765883991,0.015709022955971732,0.10101010101010101,0.11071927658839913,0.015161296523853457,0.5009174663041451,0.10585578095781595
28,3,Kate Flannery,24.0,0.1022597808275706,0.01531616760617176,0.12121212121212122,0.10225978082757063,0.015161296523853457,0.5009174663041451,0.11175333915353344
28,3,Sailor Brinkley-Cook,23.0,0.1101304954963423,0.01884671830466462,0.11616161616161616,0.11013049549634232,0.015161296523853457,0.5009174663041451,0.11315158917896587
28,3,Ally Brooke,24.0,0.135186955054144,0.022189690695910105,0.12121212121212122,0.13518695505414402,0.015161296523853457,0.5009174663041451,0.12818671669397652
28,3,Hannah Brown,21.0,0.1654803399485728,0.020393448559403556,0.10606060606060606,0.16548033994857284,0.015161296523853457,0.5009174663041451,0.13571595740094597
28,3,James Van Der Beek,23.0,0.1821773017510195,0.02461113869266827,0.11616161616161616,0.18217730175101954,0.015161296523853457,0.5009174663041451,0.14910889178924452
28,4,Lamar Odom,20.0,0.0164135531129266,0.0029500039467655354,0.07092198581560284,0.016413553112926606,0.014626429725076825,0.4978422824536678,0.043550155662599094
28,4,Sean Spicer,21.0,0.0267357783501887,0.0041280467721889974,0.07446808510638298,0.02673577835018871,0.014626429725076825,0.4978422824536678,0.05049893889247109
28,4,Karamo Brown,28.0,0.0596447992666538,0.012068551453661744,0.09929078014184398,0.05964479926665383,0.014626429725076825,0.4978422824536678,0.07938224487567296
28,4,Kate Flannery,26.0,0.1022601244941498,0.014412523891170616,0.09219858156028368,0.10226012449414984,0.014626429725076825,0.4978422824536678,0.09725106299494835
28,4,Lauren Alaina,32.0,0.0980148137764382,0.015967009436790244,0.11347517730496454,0.09801481377643824,0.014626429725076825,0.4978422824536678,0.10571163644304321
28,4,Sailor Brinkley-Cook,31.0,0.1060323441424047,0.01776428045677202,0.1099290780141844,0.10603234414240474,0.014626429725076825,0.4978422824536678,0.10797230302724604
28,4,Kel Mitchell,32.0,0.1159117204357151,0.015624169715036985,0.11347517730496454,0.11591172043571515,0.014626429725076825,0.4978422824536678,0.11469870624220546
28,4,Ally Brooke,32.0,0.1348575879561858,0.020670139354149117,0.11347517730496454,0.13485758795618585,0.014626429725076825,0.4978422824536678,0.12421251983322021
28,4,James Van Der Beek,28.0,0.174341538303654,0.023258075662108864,0.09929078014184398,0.1743415383036541,0.014626429725076825,0.4978422824536678,0.1369780975605003
28,4,Hannah Brown,32.0,0.1657877401616828,0.019421496562124132,0.11347517730496454,0.16578774016168288,0.014626429725076825,0.4978422824536678,0.13974433446809326
28,5,Sean Spicer,19.0,0.030383494731593,0.0046154822935254225,0.08837209302325581,0.03038349473159301,0.015671480744451936,0.5037648044344577,0.05959610960942085
28,5,Karamo Brown,21.0,0.063911687406921,0.013256146463279925,0.09767441860465116,0.06391168740692103,0.015671480744451936,0.5037648044344577,0.0809201630859187
28,5,Lauren Alaina,23.0,0.0977805043563451,0.016032215585577467,0.10697674418604651,0.09778050435634512,0.015671480744451936,0.5037648044344577,0.10241324631568702
